Year,ActionGeo_CountryCode,goldstein_score,tone
2020,SI,1.57,-1
2020,PL,0.72,-2.2
2020,BF,0.95,-1.75
2020,IV,0.29,-2.96
2020,CH,0.8,-2.44
2020,LY,0.38,-3.68
2020,RB,0.57,-2.42
2020,CS,1.41,-0.7
2020,JM,0.75,-1.36
2020,OC,1.13,-0.76
2020,GY,0.75,-1.77
2020,KR,0.57,-0.49
2020,AC,1.65,-0.62
2020,RM,0.99,-1.98
2020,TP,1.71,-0.82
2020,PF,-2.17,-3.11
2020,EG,0.88,-2.32
2020,NS,1.81,-1.03
2020,FK,0.3,-1.26
2020,ML,-0.01,-4.31
2020,BB,1.46,-0.62
2020,RN,0.81,-0.13
2020,RW,0.54,-2.97
2020,MQ,-3,0.08
2020,BT,1.84,-0.46
2020,VI,1.7,-0.79
2020,MC,1.12,-2.13
2020,IP,6.88,1.1
2020,BR,0.81,-2.58
2020,MH,2.19,0.56
2020,WE,-0.39,-3.14
2020,SH,1.49,-1.67
2020,MF,2.11,-1.31
2020,AE,1.71,-0.41
2020,AL,1,-2.41
2020,YI,-0.77,-3.63
2020,SW,0.99,-1.68
2020,GV,0.17,-2.92
2020,QA,2.09,-1.09
2020,MK,1.37,-1.69
2020,AV,1.9,0.78
2020,FR,0.72,-2.4
2020,SB,1.3,-1.67
2020,TH,0.69,-2.47
2020,ZI,0.37,-2.91
2020,AA,1.84,-0.34
2020,RE,1.4,-0.11
2020,CQ,2.08,-1.72
2020,LQ,-0.5,-1.24
2020,MB,1.34,-1.6
2020,UK,0.9,-1.6
2020,VE,0.39,-3.54
2020,NF,0.15,-1.78
2020,BO,0.2,-3.62
2020,ES,-0.11,-3.82
2020,ST,1.78,0.31
2020,HK,0.17,-3.46
2020,PP,1.18,-1.76
2020,MP,1.23,-1.29
2020,WS,1.03,-1.87
2020,BV,-2,-0.05
2020,PO,1.09,-1.73
2020,BD,1.21,-0.92
2020,BU,0.95,-2.17
2020,SP,1.06,-1.72
2020,EC,1.17,-2.69
2020,KT,1.09,-3.32
2020,SG,1.36,-1.59
2020,GM,0.89,-2.32
2020,AR,1.18,-1.75
2020,SY,-0.72,-4.55
2020,IZ,-0.93,-3.96
2020,AU,1.07,-2.01
2020,BC,1.12,-1.54
2020,SE,2,0.61
2020,MJ,1.36,-1.59
2020,TE,-2,0.14
2020,NP,1.2,-1.86
2020,HA,0.66,-2.52
2020,MZ,-0.06,-3.76
2020,CV,0.13,-2.53
2020,SM,1.3,-1.18
2020,MY,1.1,-1.87
2020,SL,1.09,-1.77
2020,VQ,1.03,-1.7
2020,MI,0.9,-1.47
2020,BA,2.15,0.01
2020,CU,0.93,-1.81
2020,KV,0.96,-2.41
2020,UZ,2.06,-0.69
2020,CF,0.19,-3.49
2020,PU,1.36,-1.18
2020,TK,1.17,-0.19
2020,KU,1.2,-1.64
2020,MG,1.14,-1.31
2020,CG,-0.08,-3.9
2020,TN,1.34,-0.35
2020,US,0.6,-2.09
2020,LT,0.03,-3.21
2020,JQ,-0.36,-1.71
2020,AS,0.74,-2.06
2020,IS,0.33,-2.39
2020,IR,-0.41,-4.17
2020,RQ,1.14,-1.77
2020,UG,0.58,-2.54
2020,PC,-0.14,-2.87
2020,YM,-0.53,-4.51
2020,BK,-0.53,-3.78
2020,WI,1.22,-1.3
2020,GH,0.96,-0.96
2020,NU,0.35,-3.33
2019,BC,1.28,-0.38
2019,MX,0.34,-2.84
2019,LI,1.14,-1.05
2019,AV,1.32,-0.69
2019,JM,0.8,-0.96
2019,MF,0.95,-2.28
2019,RE,1.62,0.98
2019,NP,0.99,-1.42
2019,TS,0.71,-2.37
2019,BV,3.57,-0.52
2019,MV,1.57,-0.23
2019,GM,0.92,-1.72
2019,HR,1.33,-0.9
2019,AM,1.09,-0.71
2019,VM,1.37,-0.55
2019,MY,1,-1.57
2019,NC,1.71,-0.2
2019,AC,1.97,-0.3
2019,BL,0.23,-3.36
2019,SF,0.26,-2.35
2019,AN,2.08,-0.6
2019,JN,-1.42,1.11
2019,LH,1.41,-0.98
2019,MO,1.3,-0.8
2019,MI,0.79,-1.57
2019,TZ,1.14,-1.38
2019,GY,0.78,-1.46
2019,SV,1.3,-0.77
2019,BM,-0.41,-3.15
2019,NH,2.01,-0.03
2019,ST,1.78,0.41
2019,CH,1.02,-1.5
2019,DA,1.15,-0.83
2019,SG,1.45,-0.42
2019,MC,1.38,0.2
2019,RS,0.65,-2.61
2019,LE,0.22,-3.06
2019,BP,1.48,-0.02
2019,FJ,1.38,-0.54
2019,GK,1.71,-0.46
2019,VT,1.27,-1.39
2019,RN,1.92,1.33
2019,NO,1.22,-1.28
2019,RP,0.35,-2.17
2019,TH,1.09,-1.28
2019,CS,1.23,-0.89
2019,KE,0.47,-2.35
2019,TT,1.22,-0.98
2019,AU,1.27,-1.19
2019,NL,0.92,-1.31
2019,ZA,1.21,-1
2019,MB,1.06,-1.04
2019,EG,0.69,-2.28
2019,TD,0.38,-1.58
2019,BU,1.39,-1.12
2019,NZ,0.64,-1.64
2019,SN,1.58,-0.45
2019,JO,1.02,-1.48
2019,KU,1.6,-0.75
2019,JE,0.59,-1.95
2019,CJ,1.83,0.15
2019,FG,1.72,-0.38
2019,BN,0.68,-1.45
2019,NG,0.09,-2.86
2019,CN,0.84,-1.76
2019,BT,2.13,0.72
2019,GH,1.07,-0.64
2019,MZ,1.28,-2.68
2019,EI,0.86,-1.27
2019,LS,2.24,0.81
2019,RO,1.29,-0.99
2019,GO,0,-4.1
2019,PK,0.1,-2.74
2019,SM,1.36,0.35
2019,FR,0.84,-1.73
2019,BO,1.84,-0.4
2019,CQ,1.89,-1.43
2019,TW,1.21,-0.61
2019,KR,0.64,-0.8
2019,GT,0.86,-3.23
2019,EZ,1.07,-1.28
2019,MN,1.72,0.95
2019,AE,1.55,-0.16
2019,AG,-0.27,-3.57
2019,UP,0.75,-2.81
2019,IV,1.29,-1.55
2019,PO,1.26,-0.98
2019,UZ,2.2,0.32
2019,DR,0.38,-2.34
2019,BB,1.67,0.05
2019,EC,0.2,-4.21
2019,AA,1.27,-0.45
2019,LO,0.56,-1.78
2019,DQ,2.6,1.85
2019,FP,1.61,-0.84
2019,QA,2,-0.63
2019,SL,1.18,-0.85
2019,OC,1.41,-0.79
2019,GV,0.68,-1.76
2019,NS,1.76,-1.02
2019,HK,-0.72,-4.67
2019,LA,1.78,0.16
2019,WZ,0.64,-1.83
2019,BG,0.41,-2.52
2019,SU,0.12,-3.79
2019,PA,1.73,-1.54
2019,RM,1.06,-1.62
2019,FM,1.84,0.05
2019,MH,2.43,0.88
2019,CV,1.38,-0.05
2019,NR,0.89,-2.92
2019,KS,1.45,-1.03
2019,CB,1.13,-1.35
2019,CY,1.01,-1.65
2019,GL,1.03,-0.82
2019,PE,0.91,-2.37
2019,BK,-0.54,-3.95
2019,YI,-0.15,-3.35
2019,VE,0.45,-3.21
2019,PG,0.72,-2.53
2019,PU,1.34,-0.7
2019,IS,-0.31,-2.85
2019,TX,2.41,0.67
2019,WQ,-0.07,-1.71
2019,WA,0.85,-1.87
2019,LU,2.25,-0.55
2019,MR,0.81,-2.16
2019,KG,1.57,-0.5
2019,WS,0.75,-2.03
2019,PM,0.85,-1.99
2019,NI,0.24,-2.02
2019,KZ,1.94,-0.33
2019,UG,0.64,-2.28
2019,MT,0.83,-1.95
2019,KT,1,-3.32
2019,CW,1.58,-0.16
2019,IN,0.27,-2.22
2019,IM,0.67,-2.2
2019,PC,-0.97,-3.96
2019,SA,0.36,-2.42
2019,AY,1.41,-0.33
2019,CT,0.64,-2.39
2019,MK,1.65,-1.16
2019,MP,1.84,0.17
2019,AJ,1.77,0.06
2019,BE,1.18,-1.6
2019,KQ,2.95,1.85
2019,GR,0.93,-1.52
2019,JQ,3.29,-1.09
2019,CM,0.14,-3.56
2019,SE,2.02,1.46
2019,FO,2.12,1.15
2019,ZI,0.45,-2.62
2019,SI,1.8,-0.15
2019,HU,1.17,-1.2
2019,MJ,1.58,-1.24
2019,RQ,1.05,-2.25
2019,LQ,0,-1.42
2019,VQ,1.09,-1.43
2019,OS,1.36,-1.48
2019,IO,0.73,-1.73
2019,AQ,0.62,-3.24
2019,GA,0.74,-1.52
2019,HQ,0.75,-0.88
2019,FK,0.7,-0.63
2019,NF,1.23,-0.27
2019,GP,1.67,0.94
2019,HA,0.55,-2.42
2019,RW,0.82,-1.95
2019,MD,1.87,-0.53
2019,ML,-1.03,-4.69
2019,MG,1.89,0.35
2019,TN,2.54,0.12
2019,ET,1.03,-1.85
2019,BR,0.73,-2.19
2019,SP,0.86,-1.46
2019,KN,1.02,-1.84
2019,MA,1.44,-0.74
2019,AS,0.53,-2.04
2019,UY,2.12,-1.29
2019,WE,-0.96,-3.67
2019,HO,0.15,-4.12
2019,LG,1.49,-0.69
2019,MQ,2.52,-3.95
2019,CF,0.29,-3.27
2019,EN,1.43,-0.44
2019,TI,1.16,-1.61
2019,LY,-0.1,-4.29
2019,TL,1.55,-1.15
2019,GB,0.72,-1.91
2019,DJ,1.11,-1.46
2019,CU,0.93,-1.63
2019,WI,1.57,-0.85
2019,AF,-0.26,-3.23
2019,BA,1.33,-0.66
2019,IC,1.43,-0.65
2019,MU,2.02,0.15
2019,ES,0.25,-3.56
2019,US,0.53,-2.1
2019,BY,0.82,-3.03
2019,GQ,0.92,-2.04
2019,TU,0.28,-3.01
2019,JA,1.41,-0.87
2019,IZ,-0.61,-3.94
2019,YM,-0.56,-4.07
2019,TP,2.35,0.76
2019,UK,0.74,-1.57
2019,BF,1.3,-1.69
2019,IR,0.15,-3.62
2019,GZ,-2.21,-4.62
2019,CG,0.17,-3.45
2019,IT,1.1,-1.24
2019,ID,0.56,-2.27
2019,KV,0.25,-2.45
2019,ER,1.32,-1.49
2019,SH,2.05,1.28
2019,CD,0.16,-3.05
2019,PL,0.9,-1.82
2019,AR,1.24,-1.57
2019,VC,1.26,-0.73
2019,VI,1.28,-1.06
2019,TV,2.27,-0.25
2019,SY,-0.32,-3.94
2019,LT,0.74,-1.51
2019,UV,-1.43,-4.66
2019,RI,1.05,-1.34
2019,TO,1.14,-1.19
2019,BD,1.41,-0.32
2019,RB,0.3,-2.11
2019,CI,0.71,-2.2
2019,SW,0.72,-2.12
2019,PF,-0.33,-2.73
2019,TK,1.87,-0.48
2019,CA,0.94,-1.43
2019,CE,0.11,-3.04
2019,CO,0.42,-2.7
2019,IP,3.2,-0.65
2019,SZ,1.27,-1.24
2019,EU,-0.67,-5.11
2019,OD,1.23,-1.69
2019,NT,2.28,-0.15
2019,BQ,4.7,-3.1
2019,BX,0.88,-1.57
2019,SB,-0.9,-0.54
2019,AL,0.74,-2.67
2019,BH,0.5,-1.51
2019,PP,1.4,-1.13
2019,PS,2.1,0.66
2019,FQ,3.66,0.94
2019,GI,0.83,-2.2
2019,SC,1.73,1.62
2019,EK,1.4,-1.02
2019,NE,1.92,-0.08
2019,SO,-0.56,-3.7
2019,GG,0.4,-2.32
2019,DO,1.79,0.14
2019,FI,1.62,-0.65
2019,NU,0.1,-3.86
2019,AO,1.93,-0.35
2019,GJ,1.6,0.12
2018,CS,1.23,-0.88
2018,RO,1.23,-1.17
2018,PU,2.05,0.37
2018,BQ,-2,3.31
2018,CU,1.13,-1.3
2018,PA,1.55,-0.84
2018,SP,0.84,-1.69
2018,TN,1.98,0.46
2018,VM,1.38,-0.37
2018,LG,1.19,-1.05
2018,CW,2.26,0.75
2018,GT,0.39,-3.2
2018,JA,1.4,-0.71
2018,KU,1.45,-1.23
2018,TX,2.61,0.6
2018,BD,1.24,-0.08
2018,IP,2.5,-0.38
2018,SN,1.83,-0.33
2018,TP,1.84,1.79
2018,EC,0.99,-2.82
2018,SC,2.01,2.07
2018,US,0.48,-2.03
2018,HA,0.89,-2.07
2018,LU,2.25,-0.05
2018,RM,1.3,-0.95
2018,GJ,1.35,0.17
2018,SG,1.46,-1.15
2018,NS,1.6,-0.52
2018,TV,2.25,0.4
2018,DJ,0.91,-1.65
2018,JE,0.59,-1.92
2018,TE,7.4,-5.5
2018,KE,0.54,-2.32
2018,MX,0.61,-2.27
2018,IS,-0.47,-3.24
2018,DO,2.23,0.09
2018,CG,-0.37,-4.27
2018,CY,1.41,-1.1
2018,VQ,1.4,-0.76
2018,CQ,2.24,0.05
2018,JQ,-0.85,-3.88
2018,BM,-0.37,-3.55
2018,KN,1.35,-1.47
2018,PE,1,-2.33
2018,CT,-0.87,-4.37
2018,HK,1.06,-1
2018,MI,0.91,-1.28
2018,SI,1.55,-0.38
2018,PS,1.83,-0.3
2018,OC,1.25,-0.85
2018,AE,1.64,0.04
2018,SZ,1.29,-1.27
2018,SM,2.23,0.81
2018,RS,0.33,-2.97
2018,BR,0.75,-1.86
2018,CE,0.7,-1.91
2018,ES,0.09,-3.16
2018,AY,1.41,-0.27
2018,EZ,1.06,-1.52
2018,BP,1.77,-0.32
2018,YM,-0.83,-4.09
2018,GA,1.13,-0.61
2018,ST,1.76,0.28
2018,JM,0.87,-0.84
2018,CD,0.73,-2.88
2018,NZ,1.23,-0.51
2018,TZ,0.98,-1.52
2018,WQ,-0.32,-0.89
2018,CH,1.33,-0.95
2018,AV,2,1.15
2018,PC,-0.66,-4.06
2018,GH,1.14,-0.53
2018,OD,0.62,-2.78
2018,FO,2.55,0.13
2018,WE,-1.09,-4.13
2018,CN,-0.02,-3.76
2018,IV,1.45,-1.32
2018,AN,0.48,-0.69
2018,MD,1.42,-1.17
2018,ER,1.75,-1.84
2018,HO,0.12,-3.84
2018,ID,0.89,-1.95
2018,IN,0.33,-2.11
2018,LI,1.21,-0.65
2018,FK,0.89,-1.22
2018,AR,1.57,-1.36
2018,EK,0.93,-2.1
2018,WZ,0.86,-1.2
2018,TL,2.18,0.69
2018,BY,0.62,-3.41
2018,LS,2.38,0.64
2018,DR,1.13,-1.44
2018,UY,2.07,-0.52
2018,BF,0.86,-1.35
2018,BH,0.34,-1.57
2018,CM,-0.1,-3.58
2018,GQ,0.95,-1.96
2018,NR,0.83,-3.21
2018,UZ,2.06,-0.13
2018,ZA,1.28,-0.79
2018,MA,1.04,-1.54
2018,GP,1.13,-0.89
2018,BE,1.08,-1.81
2018,CF,-0.05,-3.7
2018,FM,2.13,-0.02
2018,MY,0.94,-1.63
2018,PO,1.32,-0.73
2018,KG,1.69,-0.33
2018,MH,1.93,0.77
2018,OS,1.13,-1.58
2018,AS,0.87,-1.38
2018,JO,1,-1.97
2018,UP,0.16,-3.05
2018,EG,0.51,-2.41
2018,MT,0.96,-1.47
2018,AQ,0.7,-2.48
2018,HR,0.95,-1.74
2018,BC,1.24,-0.38
2018,SY,-0.8,-4.24
2018,ZI,0.39,-2.09
2018,AF,-0.82,-3.65
2018,MC,1.43,-0.54
2018,MV,0.82,-2.27
2018,SW,0.84,-1.41
2018,AC,1.49,-1.22
2018,ET,1.44,-1.55
2018,IT,0.98,-1.57
2018,SV,0.05,-1.84
2018,PG,-0.28,-2.32
2018,BV,2.49,-1.02
2018,AM,1.05,-1.08
2018,GR,0.86,-1.82
2018,BU,1.1,-1.33
2018,MN,1.73,1.36
2018,KT,0.82,-2.8
2018,RE,1.27,0.09
2018,SA,0.09,-2.41
2018,BT,1.87,0.58
2018,IC,1.13,-0.66
2018,MU,2.18,0.77
2018,PF,-0.68,-2.43
2018,GZ,-1.69,-4.95
2018,SL,1.11,-1.14
2018,EI,0.95,-1.18
2018,LA,1.89,0.03
2018,FJ,1.46,-0.17
2018,GV,1.09,-1.59
2018,BG,0.36,-2.62
2018,GK,1.73,-0.21
2018,NC,1.27,-1.16
2018,GL,1.36,-1.12
2018,AU,1.41,-1.29
2018,GY,0.7,-1.81
2018,TO,1.37,-1.32
2018,IZ,-0.46,-3.3
2018,MG,1.92,0.29
2018,VT,1.18,-1.33
2018,SO,-0.39,-3.4
2018,KV,0.45,-2.18
2018,GI,1.58,-0.42
2018,AL,0.85,-2.15
2018,CA,1.01,-1.27
2018,MR,1.49,-2
2018,NH,1.96,0.02
2018,AJ,1.56,-0.2
2018,BB,1.28,-0.46
2018,CJ,1.69,-0.15
2018,SU,0.71,-2.96
2018,WI,1.28,-1.57
2018,CO,0.6,-2.52
2018,MP,1.82,0.31
2018,NT,1.77,0.09
2018,EN,1.53,-0.34
2018,BK,-0.4,-3.97
2018,SE,2.16,0.98
2018,JN,1.88,-2.35
2018,FR,0.7,-1.88
2018,LT,0.83,-1.13
2018,NE,2.12,0.36
2018,TU,0.16,-3.07
2018,WS,1.22,-0.79
2018,KR,0.73,-1.62
2018,GB,1.65,-1.36
2018,SH,2.28,1.69
2018,PL,0.78,-2
2018,DQ,3.76,-1.93
2018,MJ,1.19,-1.49
2018,TW,1.19,-0.63
2018,BX,1.25,-0.53
2018,IO,1.67,-1.32
2018,DA,0.84,-1.52
2018,ML,-0.59,-3.62
2018,NI,0.26,-2.06
2018,PM,0.7,-2.15
2018,NF,1.28,-1.48
2018,BN,0.83,-1.53
2018,GG,0.93,-1.33
2018,CB,0.8,-1.88
2018,TD,0.48,-1.75
2018,HU,0.91,-1.69
2018,NP,1.25,-1
2018,FP,1.38,-0.56
2018,LQ,1.42,0.05
2018,GM,0.91,-2.01
2018,BA,0.97,-1.33
2018,LH,1.39,-0.95
2018,NU,-0.74,-4.86
2018,PP,1.51,-0.86
2018,TI,1.22,-1.55
2018,IM,0.3,-2.57
2018,RW,1.37,-1.41
2018,TH,0.87,-1.53
2018,WA,0.99,-1.54
2018,FG,1.51,-0.26
2018,WF,0,3.45
2018,CV,1.62,0.44
2018,RI,1.1,-1.37
2018,MB,1.12,-0.7
2018,NL,1.05,-1.23
2018,RN,1.55,0.42
2018,PK,-0.03,-2.7
2018,UV,-0.08,-2.88
2018,LO,0.23,-2.46
2018,VE,0.29,-3.31
2018,VC,1.33,-0.84
2018,AA,1.62,-0.1
2018,LE,0.39,-2.67
2018,UG,0.55,-2.55
2018,LY,0.06,-4.05
2018,MZ,1.05,-1.8
2018,SF,0.35,-2.2
2018,RP,0.39,-2.09
2018,UK,0.81,-1.36
2018,CI,1.18,-2.27
2018,BL,0.71,-1.91
2018,QA,1.63,-0.73
2018,RQ,1.35,-1.98
2018,KZ,2.21,-0.35
2018,FQ,1.39,0.68
2018,MK,1.35,-1.2
2018,NG,0.05,-3.06
2018,BO,1.74,-0.28
2018,MF,0.35,-2.87
2018,KS,1.57,-0.93
2018,MO,1.03,-1.58
2018,NO,1.4,-0.79
2018,TT,1.95,-0.48
2018,AG,0.77,-2.42
2018,AO,1.64,-1.03
2018,RB,0.03,-2.46
2018,TS,0.15,-2.96
2018,YI,-0.53,-4.01
2018,VI,1.11,-0.81
2018,IR,0.52,-3.45
2018,HQ,1.26,-1.23
2018,FI,1.53,-1.21
2018,SB,0.96,-0.48
2018,TK,1.25,-2.22
2017,MO,0.61,-1.99
2017,US,0.53,-1.96
2017,KE,0.18,-2.27
2017,BA,0.39,-1.96
2017,CJ,1.64,-0.21
2017,NH,2.28,-0.19
2017,TP,2.03,-1.28
2017,IM,0.14,-2.17
2017,AA,1.23,-0.47
2017,MQ,7,4.17
2017,GT,0.17,-2.97
2017,AO,1.43,-1.07
2017,GM,0.89,-1.89
2017,UP,0.21,-2.84
2017,AV,1.94,-0.44
2017,DA,1.1,-0.89
2017,TI,1.21,-1.42
2017,VC,1.22,-0.48
2017,AU,1.17,-1.23
2017,DJ,0.9,-1.53
2017,NU,1.46,-1.06
2017,TO,0.63,-2
2017,GB,0.89,-1.5
2017,LA,1.75,0.5
2017,MX,0.5,-2.13
2017,IZ,-0.99,-3.53
2017,HR,0.9,-1.77
2017,MY,0.61,-1.94
2017,EG,0.04,-2.98
2017,LH,1.37,-1.02
2017,SM,1.22,-1.34
2017,BN,0.48,-1.4
2017,JE,0.7,-1.74
2017,KZ,2.31,-1.12
2017,TU,0.22,-3.02
2017,EC,1.15,-1.81
2017,NS,1.54,-1.25
2017,PA,0.93,-2.14
2017,ST,1.46,0.25
2017,PF,-1.92,-2.62
2017,CQ,1.22,-0.17
2017,AG,0.5,-2.71
2017,RS,0.55,-2.57
2017,HQ,1.27,-1.43
2017,AE,1.33,-0.08
2017,KU,1.39,-1.64
2017,RQ,1.6,-2.02
2017,UV,0.18,-2.47
2017,IV,0.7,-2.83
2017,BB,1.2,-0.7
2017,GQ,0.21,-2.33
2017,JO,0.79,-2.15
2017,SY,-0.91,-4.02
2017,AJ,1.13,-1.12
2017,PP,1.05,-1.92
2017,TS,-0.06,-3.27
2017,TL,3.14,-0.46
2017,MN,1.58,0.88
2017,WS,1.42,-0.18
2017,BP,1.74,-0.25
2017,BG,0.26,-3.11
2017,CT,-0.79,-4.42
2017,FK,0.75,-1.02
2017,LG,1.54,-0.44
2017,TE,0.17,1.83
2017,IC,1.39,-0.38
2017,GL,1.08,-0.99
2017,CV,2.34,-0.75
2017,BL,0.76,-1.76
2017,MH,1.82,0.34
2017,KN,-0.27,-3.17
2017,SO,-0.62,-4.21
2017,HK,1.11,-0.92
2017,YM,-1.3,-4.31
2017,BR,0.57,-2.17
2017,MZ,1.16,-1.54
2017,LU,2.04,-0.14
2017,RP,0.12,-2.57
2017,IO,0.8,-1.55
2017,PE,0.78,-2.35
2017,NT,2.23,0.06
2017,SG,1.32,-1.58
2017,MD,1.36,-0.96
2017,CM,0.15,-3.34
2017,RM,1.03,-0.84
2017,CG,-0.65,-4.65
2017,NE,2.09,1.07
2017,IT,1.08,-1.4
2017,SA,0.7,-2.22
2017,WE,-0.93,-3.76
2017,YI,-0.78,-5.71
2017,FJ,1.57,-0.19
2017,FG,1.11,-1.96
2017,WQ,0.63,-1.87
2017,SH,1.42,0.36
2017,AN,1.89,-0.69
2017,KQ,3,1.02
2017,CE,0.97,-1.55
2017,LT,0.3,-2.06
2017,MU,2.35,0.71
2017,BY,0.12,-4.22
2017,CO,0.8,-2.38
2017,CW,1.89,0.25
2017,SL,1.29,-1.28
2017,PS,2.04,0.48
2017,FO,1.59,0.15
2017,LQ,-0.04,-2.04
2017,BF,0.87,-1.6
2017,CB,0.58,-2.14
2017,GK,0.97,-1.5
2017,MV,1.02,-1.04
2017,BX,1.31,-0.54
2017,SI,1.62,-0.22
2017,CU,1.12,-1.53
2017,PG,0.09,-2.34
2017,AL,0.68,-2.14
2017,AQ,1.69,-0.72
2017,MC,0.69,-1.33
2017,VI,1.31,-1.92
2017,WI,1.16,-2
2017,WZ,0.99,-0.8
2017,LE,0.03,-3.07
2017,NL,0.97,-1.24
2017,PO,1.16,-1.1
2017,VE,-0.46,-4.43
2017,VM,1.32,-0.5
2017,ET,1.19,-1.7
2017,IR,0.4,-2.9
2017,PK,-0.3,-3.17
2017,SP,0.41,-2.07
2017,CY,1.56,-0.66
2017,EI,0.9,-1.18
2017,GG,1.09,-1
2017,MF,0.78,-0.89
2017,ES,-0.21,-3.27
2017,EZ,1.24,-1.12
2017,KS,0.64,-2.07
2017,IP,2.9,-2.56
2017,PL,0.82,-1.64
2017,DR,0.92,-1.97
2017,SN,1.51,-0.49
2017,TX,1.8,0.03
2017,UG,0.64,-2.58
2017,GV,1.23,-1.62
2017,UZ,1.19,-1.92
2017,MI,0.73,-1.87
2017,FP,1.95,0.39
2017,GI,1.3,-0.71
2017,AS,0.75,-1.31
2017,MJ,1.1,-1.43
2017,SZ,1.18,-1.34
2017,BD,1.38,0.04
2017,ER,0.62,-3.15
2017,GY,0.71,-1.67
2017,HA,1.25,-1.58
2017,SU,0.6,-3.33
2017,TW,1.15,-0.8
2017,CS,1.24,-0.46
2017,IN,0.33,-2.12
2017,BH,0.47,-1.6
2017,DQ,-0.98,0.21
2017,PM,0.52,-2.2
2017,JN,2.04,-0.77
2017,JA,1.22,-0.93
2017,JM,0.81,-0.93
2017,GH,1.1,-0.6
2017,TH,0.76,-1.78
2017,EK,1.26,-1.47
2017,WA,0.96,-1.49
2017,MR,1.06,-2.37
2017,NI,0.39,-2.07
2017,UK,0.72,-1.5
2017,DO,1.53,-1.62
2017,SF,0.31,-2.14
2017,VQ,1.33,-1.44
2017,NR,1.07,-3.42
2017,ID,0.68,-1.88
2017,RW,0.99,-1.47
2017,HU,1.12,-1.54
2017,NZ,1.26,-0.5
2017,RO,1.31,-1.01
2017,OS,0.9,-1.58
2017,BO,1.32,-1.26
2017,SB,0.96,-2.43
2017,BU,1.21,-1.13
2017,ML,-0.21,-3.25
2017,TZ,0.96,-1.67
2017,SV,1.75,-1.05
2017,TK,2.32,-0.82
2017,FM,1.85,0.25
2017,CH,1.23,-0.96
2017,LS,1.5,-0.02
2017,MB,1.44,-0.9
2017,NC,1.24,-0.97
2017,RN,1.3,-2.01
2017,FR,0.81,-1.62
2017,MA,1.4,-1.47
2017,FQ,3.25,0.89
2017,HO,-0.15,-3.25
2017,LY,0.01,-4.06
2017,RB,0.21,-2.57
2017,RE,1.52,0.3
2017,VT,1.37,-0.73
2017,BE,1.09,-1.75
2017,KV,0.51,-2.47
2017,MK,0.96,-1.6
2017,TN,1.62,-0.24
2017,CR,0.2,-2.04
2017,TV,3.7,1.82
2017,AR,1.18,-1.58
2017,ZA,1.07,-1.16
2017,CA,0.99,-1.1
2017,GZ,-1.21,-4.07
2017,MT,0.83,-1.46
2017,ZI,0.39,-2.14
2017,QA,1.1,-1.81
2017,PC,0.08,-2.14
2017,BK,-0.85,-5.03
2017,AF,-0.84,-3.77
2017,CD,0.32,-2.96
2017,LO,1.25,-1.09
2017,MG,1.88,0.17
2017,AC,1.34,-1.51
2017,CF,-0.22,-4.06
2017,LI,1.21,-0.37
2017,NO,1.48,-0.87
2017,CI,0.82,-1.7
2017,JQ,-1.9,-2.74
2017,GA,1.12,-1.64
2017,UY,1.86,-1.01
2017,OC,1.83,-0.19
2017,BV,-0.4,0.3
2017,AY,1.1,-0.54
2017,SC,1.7,1.02
2017,BT,1.63,-0.27
2017,GP,0.56,-3.8
2017,RI,1.05,-1.7
2017,NG,-0.11,-3.15
2017,BC,1.12,-0.63
2017,TD,0.36,-1.92
2017,KG,1.35,-1.15
2017,BQ,-2.6,-3.02
2017,GR,0.93,-1.82
2017,KR,0.39,-1.06
2017,NP,1.09,-1.11
2017,BM,-0.24,-3.31
2017,CN,0.46,-1.72
2017,EN,1.67,-0.27
2017,PU,1.64,-0.75
2017,SW,0.59,-2
2017,NF,1.24,-0.51
2017,FI,1.5,-0.44
2017,MP,1.81,0.37
2017,KT,0.6,-2.96
2017,OD,-0.02,-3.97
2017,WF,2.98,-0.83
2017,AM,1.13,-0.97
2017,TT,1.45,-0.2
2017,GJ,1.46,-0.37
2017,IS,-0.09,-2.76
2017,SE,2.03,1.04
2016,IR,0.54,-2.7
2016,BR,0.65,-2.59
2016,SG,1.12,-1.72
2016,DA,0.98,-1.21
2016,BO,1.79,-0.98
2016,NE,2.74,0.71
2016,TU,-0.34,-3.86
2016,FK,1.39,-0.12
2016,DJ,0.81,-2.29
2016,TV,2.86,-0.07
2016,BU,1.16,-1.49
2016,GK,1.09,-1.33
2016,JA,1.3,-1
2016,MF,1.12,-2.39
2016,TN,1.36,-0.87
2016,NR,0.31,-4.27
2016,ML,-0.81,-3.8
2016,LY,-0.52,-3.57
2016,CQ,0.98,-0.78
2016,GT,0.02,-2.68
2016,QA,2.09,-0.3
2016,AF,-0.82,-3.76
2016,TW,1.04,-1.21
2016,AV,2.08,1.17
2016,DQ,-3.68,-0.8
2016,PS,1.68,-0.05
2016,TK,1.36,0.31
2016,GL,1.46,-0.77
2016,WZ,1.07,-1.08
2016,AM,0.59,-2.47
2016,AQ,1.08,-0.44
2016,JM,0.93,-0.83
2016,FQ,1.96,1.41
2016,KV,0.29,-2.97
2016,AA,1.66,0.54
2016,BN,0.52,-1.37
2016,IM,1.17,-1.04
2016,RM,0.94,-1.45
